time_s,model,s_m,v_mps,a_mps2,gap_m
5.4,C-FVD,65.20999629821551,10.198888710092161,-0.17465324570592214,25.632017871896977
5.5,C-FVD,66.2290119029962,10.181423385521569,-0.23051422945734096,25.61461715421828
5.6000000000000005,C-FVD,67.24600167040107,10.158371962575835,-0.14827492100028158,25.602892186370795
5.7,C-FVD,68.26109749205365,10.143544470475806,-0.16633125816427585,25.59220198990046
5.800000000000001,C-FVD,69.2746202828104,10.126911344659378,-0.11763034420364127,25.585307851420083
5.9,C-FVD,70.28672326555532,10.115148310239015,-0.11477994859409682,25.580036883026125
6.0,C-FVD,71.29766419683625,10.103670315379604,-0.06187603749413487,25.57863245292988
6.1000000000000005,C-FVD,72.30772184818674,10.09748271163019,-0.11330081198719538,25.57575107371663
6.2,C-FVD,73.31690361528983,10.08615263043147,0.11547192824519445,25.5854864507359
6.300000000000001,C-FVD,74.32609623797421,10.09769982325599,-0.031522743636675614,25.589749343986327
6.4,C-FVD,75.33570860658162,10.094547548892322,-0.09253233543452793,25.59055833418445
6.5,C-FVD,76.34470069979368,10.08529431534887,0.061771692641903006,25.599506989130305
6.6000000000000005,C-FVD,77.35353898979177,10.09147148461306,-0.052553713150701245,25.603701333174655
6.7,C-FVD,78.36242336968733,10.08621611329799,0.00757612499667229,25.6105953862766
6.800000000000001,C-FVD,79.37108286164212,10.086973725797657,0.21277071174404777,25.62892083414107
6.9,C-FVD,80.3808440877806,10.108250796972062,0.1129460541952675,25.643654323494616
7.0,C-FVD,81.3922338977488,10.119545402391589,0.1912593966573537,25.662301497075802
7.1000000000000005,C-FVD,82.40514473497124,10.138671342057325,0.11112550261501011,25.677412326951014
7.2,C-FVD,83.41956749669006,10.149783892318826,0.15826583227567986,25.694603071013702
7.300000000000001,C-FVD,84.43533721508332,10.165610475546394,0.25798043225340694,25.7173908770107
7.4,C-FVD,85.45318816479923,10.191408518771736,0.3231340671996108,25.744425977434105
7.5,C-FVD,86.47394468701239,10.223721925491697,0.15649925700862682,25.763207543833587
7.6000000000000005,C-FVD,87.4970993758466,10.23937185119256,-0.06313298849944567,25.769020589434078
7.7,C-FVD,88.52072089602336,10.233058552342616,0.11725782645449805,25.782222277376746
7.800000000000001,C-FVD,89.54461304038989,10.244784334988065,0.20538861685598922,25.800502248763166
7.9,C-FVD,90.57011841697297,10.265323196673664,0.3357375352564298,25.825921083298013
8.0,C-FVD,91.59832942431662,10.298896950199307,0.035518094210445786,25.835967561457124
8.1,C-FVD,92.6283967098076,10.30244875962035,0.0685507901353706,25.845210344108196
