model,seed,generation,best_rmse_m,median_rmse_m,mean_rmse_m
T-FVD,46,23,0.08695590056227305,0.08721724782709721,0.15491794819167912
T-FVD,46,24,0.08695590056227305,0.08695590056227305,0.10345551256675517
T-FVD,46,25,0.08695590056227305,0.08695590056227305,0.1112619064585235
T-FVD,46,26,0.08695590056227305,0.08695590056227305,0.15181424906785254
T-FVD,46,27,0.08695590056227305,0.08695590056227305,0.13676560687942288
T-FVD,46,28,0.08677321794227112,0.08695590056227305,0.10891044245455707
T-FVD,46,29,0.08677321794227112,0.08695590056227305,0.14097824634056896
T-FVD,46,30,0.08677321794227112,0.08695590056227305,0.12902750024670104
T-FVD,46,31,0.08677321794227112,0.08695590056227305,0.1475702156631918
T-FVD,46,32,0.08677321794227112,0.08677321794227112,0.14782656642080527
T-FVD,46,33,0.08373557137369556,0.08677321794227112,0.12243327029134637
T-FVD,46,34,0.08373557137369556,0.08677321794227112,0.13257470757695175
T-FVD,46,35,0.08373557137369556,0.08677321794227112,0.1434507867266242
T-FVD,46,36,0.08373557137369556,0.08677321794227112,0.12225269986754699
T-FVD,46,37,0.08373557137369556,0.08677321794227112,0.14832423015541113
T-FVD,46,38,0.08373557137369556,0.08638124600148842,0.13754911620297303
T-FVD,46,39,0.08373557137369556,0.08598927406070572,0.1769178974279408
T-FVD,46,40,0.08373557137369556,0.08407471459456865,0.1163327542156344
T-FVD,46,41,0.08373557137369556,0.08373557137369556,0.14066925639907774
T-FVD,46,42,0.08373557137369556,0.08373557137369556,0.13931106310571478
T-FVD,46,43,0.08373557137369556,0.08373557137369556,0.11115534470039946
T-FVD,46,44,0.08329576983744688,0.08373557137369556,0.11807584120832644
T-FVD,46,45,0.08329576983744688,0.08373557137369556,0.12279296563275405
T-FVD,46,46,0.08329576983744688,0.08373557137369556,0.13353308646188414
T-FVD,46,47,0.08329576983744688,0.08373557137369556,0.10517451649570049
T-FVD,46,48,0.08329576983744688,0.08329576983744688,0.10939016017758481
T-FVD,46,49,0.08329576983744688,0.08329576983744688,0.14707964148750338
T-FVD,46,50,0.08329576983744688,0.08329576983744688,0.11789429951454361
T-FVD,46,51,0.08329576983744688,0.08329576983744688,0.11335464363886555
T-FVD,46,52,0.08329576983744688,0.08329576983744688,0.12228864384186806
T-FVD,46,53,0.08329576983744688,0.08329576983744688,0.12717450255327503
T-FVD,46,54,0.08329576983744688,0.08329576983744688,0.12388573241570043
T-FVD,46,55,0.08329576983744688,0.08329576983744688,0.14602299149893286
T-FVD,46,56,0.08329576983744688,0.08329576983744688,0.14014671144469606
T-FVD,46,57,0.08329576983744688,0.08329576983744688,0.11215534372544829
T-FVD,46,58,0.08329576983744688,0.08329576983744688,0.15401733572094067
T-FVD,46,59,0.08329576983744688,0.08329576983744688,0.11638928314987762
T-FVD,46,60,0.08329576983744688,0.08329576983744688,0.10169515327799031
T-FVD,46,61,0.08329576983744688,0.08329576983744688,0.10449945816623898
T-FVD,46,62,0.08329576983744688,0.08329576983744688,0.1316414811883685
T-FVD,46,63,0.08329576983744688,0.08329576983744688,0.09687432363176839
T-FVD,46,64,0.08329576983744688,0.08329576983744688,0.1346116131161175
T-FVD,46,65,0.08329576983744688,0.08329576983744688,0.12505157903951392
T-FVD,46,66,0.08329576983744688,0.08329576983744688,0.16197520892849987
T-FVD,46,67,0.08329576983744688,0.08329576983744688,0.10466387936866345
T-FVD,46,68,0.08322368815147205,0.08329576983744688,0.13720077936059896
T-FVD,46,69,0.08322368815147205,0.08329576983744688,0.13638140733328433
T-FVD,46,70,0.08322368815147205,0.08329576983744688,0.10529407590595001
T-FVD,46,71,0.08322368815147205,0.08329576983744688,0.13939001597020298
T-FVD,46,72,0.08322368815147205,0.08322368815147205,0.12800673820870417
T-FVD,46,73,0.08322368815147205,0.08322368815147205,0.11280711245653782
T-FVD,46,74,0.08322368815147205,0.08322368815147205,0.11465078268722459
T-FVD,46,75,0.08322368815147205,0.08322368815147205,0.11780201433000878
T-FVD,46,76,0.08322368815147205,0.08322368815147205,0.09862187914536896
T-FVD,46,77,0.08322368815147205,0.08322368815147205,0.12724402517838684
T-FVD,46,78,0.08322368815147205,0.08322368815147205,0.15360570867636375
T-FVD,46,79,0.08322368815147205,0.08322368815147205,0.10644442914125085
T-FVD,46,80,0.08322368815147205,0.08322368815147205,0.1117647548847571
C-FVD,42,0,0.3891536925013281,4.693448880624595,4.951245173519994
C-FVD,42,1,0.3891536925013281,2.7210959636653995,3.711774829209535
C-FVD,42,2,0.3891536925013281,1.8940883163391238,2.703713695166201
C-FVD,42,3,0.28832936413622684,1.8555979381415413,2.5555567100371674
C-FVD,42,4,0.13651920111204566,1.569737437443352,2.384299539968095
C-FVD,42,5,0.13651920111204566,1.0440717016865897,1.51811928444153
C-FVD,42,6,0.13651920111204566,0.8112519489771803,1.3581328834507618
C-FVD,42,7,0.13651920111204566,0.5832321022579336,1.0476741092263062
C-FVD,42,8,0.13651920111204566,0.34339024947408747,0.5140508144295676
C-FVD,42,9,0.13651920111204566,0.22030445340589253,0.41980630907606803
C-FVD,42,10,0.13651920111204566,0.16289159120777114,0.28282425581605913
C-FVD,42,11,0.13556809596461497,0.1408310756758343,0.17563584976810528
C-FVD,42,12,0.1354974206865522,0.1385542232940123,0.17346627902862988
C-FVD,42,13,0.13458751958588527,0.13651920111204566,0.1617691666982591
C-FVD,42,14,0.13247743947218854,0.13651920111204566,0.25890099834097674
C-FVD,42,15,0.13247743947218854,0.13651920111204566,0.1549781178663468
C-FVD,42,16,0.13247743947218854,0.13592018641708897,0.19590138171657256
C-FVD,42,17,0.13247743947218854,0.13564380944704815,0.19233005893618066
C-FVD,42,18,0.13247743947218854,0.13564380944704815,0.17346101441551265
C-FVD,42,19,0.13247532193963857,0.13564380944704815,0.18161191693295833
C-FVD,42,20,0.1321954081588367,0.1358869070316392,0.17562165521473017
C-FVD,42,21,0.1321954081588367,0.1359063691692466,0.16948260235570817
C-FVD,42,22,0.1321954081588367,0.13591460840623837,0.22010721521066715
C-FVD,42,23,0.1321954081588367,0.13562421999827126,0.1909080269083208
C-FVD,42,24,0.13071834918606853,0.13564380944704815,0.22366471853446876
C-FVD,42,25,0.13071834918606853,0.1374234412130868,0.209310987566211
C-FVD,42,26,0.13071834918606853,0.13607255059688084,0.17919462037578043
C-FVD,42,27,0.13071834918606853,0.13704007624127212,0.24948535861832938
C-FVD,42,28,0.13071834918606853,0.13753037565713702,0.22689197067218397
C-FVD,42,29,0.13071834918606853,0.13283246403562035,0.19246519373051554
C-FVD,42,30,0.13071834918606853,0.1310098455519632,0.16292242197047868
C-FVD,42,31,0.13050813530593128,0.13071834918606853,0.17482679571701185
C-FVD,42,32,0.13050813530593128,0.13071834918606853,0.14746608818016183
C-FVD,42,33,0.13050813530593128,0.13071834918606853,0.18247258238246458
C-FVD,42,34,0.13050813530593128,0.13071834918606853,0.1799637345807135
C-FVD,42,35,0.13050813530593128,0.13050813530593128,0.18675780251143365
C-FVD,42,36,0.13050813530593128,0.13050813530593128,0.19890249368315646
C-FVD,42,37,0.13050813530593128,0.13050813530593128,0.2463754050879065
C-FVD,42,38,0.13050813530593128,0.13050813530593128,0.1452390381030092
C-FVD,42,39,0.13050813530593128,0.13050813530593128,0.15646812952651684
C-FVD,42,40,0.13050813530593128,0.13050813530593128,0.1846747188719279
C-FVD,42,41,0.13050813530593128,0.13050813530593128,0.16503382828373808
C-FVD,42,42,0.13050813530593128,0.13050813530593128,0.17379807744448006
C-FVD,42,43,0.13050813530593128,0.13050813530593128,0.1938436820516391
C-FVD,42,44,0.13050813530593128,0.13050813530593128,0.1458062951504173
C-FVD,42,45,0.13050813530593128,0.13050813530593128,0.15849465672025834
C-FVD,42,46,0.13050813530593128,0.13050813530593128,0.16881237873837854
C-FVD,42,47,0.13050813530593128,0.13050813530593128,0.1688363195871717
C-FVD,42,48,0.13050813530593128,0.13050813530593128,0.15712185809693238
C-FVD,42,49,0.13050813530593128,0.13050813530593128,0.1846747763161911
C-FVD,42,50,0.13050813530593128,0.13050813530593128,0.18667207778711295
C-FVD,42,51,0.13050813530593128,0.13050813530593128,0.19389130003483154
C-FVD,42,52,0.13050813530593128,0.13050813530593128,0.19374505858880484
C-FVD,42,53,0.13050813530593128,0.13050813530593128,0.17755712280394867
C-FVD,42,54,0.13050813530593128,0.13050813530593128,0.2518187632739569
C-FVD,42,55,0.13050813530593128,0.13050813530593128,0.23760405380004254
C-FVD,42,56,0.13050813530593128,0.13050813530593128,0.1866168106680405
C-FVD,42,57,0.13050813530593128,0.13050813530593128,0.19144906624202193
C-FVD,42,58,0.13050813530593128,0.13050813530593128,0.15331567021025005
C-FVD,42,59,0.13050813530593128,0.13050813530593128,0.1802460049609625
C-FVD,42,60,0.13050813530593128,0.13050813530593128,0.21433590939914654
C-FVD,42,61,0.13050813530593128,0.13050813530593128,0.18113908361394285
C-FVD,42,62,0.13050813530593128,0.13050813530593128,0.22100074789096064
C-FVD,42,63,0.13050813530593128,0.13050813530593128,0.1723820855443581
C-FVD,42,64,0.13050813530593128,0.13050813530593128,0.16555772699254234
C-FVD,42,65,0.13050813530593128,0.13050813530593128,0.155714744013788
C-FVD,42,66,0.13050813530593128,0.13050813530593128,0.15425179591518628
C-FVD,42,67,0.13050813530593128,0.13050813530593128,0.14809741682958985
C-FVD,42,68,0.13050813530593128,0.13050813530593128,0.1837740087322755
C-FVD,42,69,0.13050813530593128,0.13050813530593128,0.15836335275936897
C-FVD,42,70,0.13050486253644725,0.13050813530593128,0.16900837134111818
C-FVD,42,71,0.13050486253644725,0.13050813530593128,0.220839500871337
C-FVD,42,72,0.13050486253644725,0.13050813530593128,0.20811727590866297
C-FVD,42,73,0.13050486253644725,0.13050813530593128,0.2092757968192445
C-FVD,42,74,0.13050486253644725,0.13050486253644725,0.17671642417076958
C-FVD,42,75,0.13050486253644725,0.13050486253644725,0.17833798952720656
C-FVD,42,76,0.13050486253644725,0.13050486253644725,0.15577178784438486
C-FVD,42,77,0.13049388792863476,0.13050486253644725,0.16876636884261578
C-FVD,42,78,0.13049388792863476,0.13050486253644725,0.22845827128116059
C-FVD,42,79,0.13049388792863476,0.13050486253644725,0.21954557665073743
C-FVD,42,80,0.13049388792863476,0.13050486253644725,0.1824262652930173
C-FVD,43,0,0.7766604584883661,4.258969355113489,5.286133171932193
C-FVD,43,1,0.7766604584883661,3.3033201878460465,3.995042348247377
C-FVD,43,2,0.5689685040869471,2.4081015376406523,2.958599400541757
C-FVD,43,3,0.2918724189445455,2.0464486904633548,2.8803195895622866
C-FVD,43,4,0.2519862083820731,1.6074771133207482,2.098790962095977
C-FVD,43,5,0.16659126863206888,1.470937691337428,1.9923402999675812
C-FVD,43,6,0.16659126863206888,1.0854087866440247,1.5232398329456924
C-FVD,43,7,0.16659126863206888,0.815243043448222,1.1233635495816097
C-FVD,43,8,0.1664572821973701,0.7646766102328523,0.9023795691416053
C-FVD,43,9,0.12014427484420079,0.5156535519470664,0.7731894956046456
C-FVD,43,10,0.12014427484420079,0.43838595291796667,0.5912518908809975
C-FVD,43,11,0.12014427484420079,0.38622404779828823,0.5768870413777322
C-FVD,43,12,0.12014427484420079,0.24420166416330047,0.3995193580887022
C-FVD,43,13,0.12014427484420079,0.21500790986712964,0.41446830940018586
C-FVD,43,14,0.12014427484420079,0.19936612602178935,0.43409489154836983
C-FVD,43,15,0.12014427484420079,0.17094466122584956,0.3187912112492872
C-FVD,43,16,0.11861653830832904,0.16659126863206888,0.31322010356024976
C-FVD,43,17,0.11861653830832904,0.1664572821973701,0.2394124226515738
C-FVD,43,18,0.11861653830832904,0.15988132015693993,0.3518003454508945
C-FVD,43,19,0.11861653830832904,0.15309199948738222,0.2361327500168876
C-FVD,43,20,0.1182995841346537,0.1283869440301252,0.20180730056019308
C-FVD,43,21,0.1182995841346537,0.12064313958712213,0.24133372106190012
C-FVD,43,22,0.1182995841346537,0.12028073590122308,0.20189668822927198
C-FVD,43,23,0.11767144392182498,0.11861653830832904,0.15489220615413923
C-FVD,43,24,0.11767144392182498,0.11861653830832904,0.1771999346461332
C-FVD,43,25,0.11767144392182498,0.11849355027662936,0.18930855155893217
C-FVD,43,26,0.11767144392182498,0.1183705622449297,0.1619310500559363
C-FVD,43,27,0.11767144392182498,0.11807445996167741,0.19164267484723488
C-FVD,43,28,0.1176317286743228,0.11767144392182498,0.19809048433924123
C-FVD,43,29,0.1176317286743228,0.11767144392182498,0.14663682899840086
C-FVD,43,30,0.1176317286743228,0.11767144392182498,0.16135033850793237
C-FVD,43,31,0.1176317286743228,0.11767144392182498,0.1842737464231288
C-FVD,43,32,0.11761205937403153,0.1176317286743228,0.17716830461369526
C-FVD,43,33,0.11761205937403153,0.1176317286743228,0.16482680758475626
C-FVD,43,34,0.11761185898532085,0.1176317286743228,0.16346044279645017
C-FVD,43,35,0.11761185898532085,0.1176317286743228,0.19293367878974368
C-FVD,43,36,0.11761185898532085,0.11761205937403153,0.16737497060420506
C-FVD,43,37,0.11761185898532085,0.11761205937403153,0.18343947063416702
C-FVD,43,38,0.11761185898532085,0.11761185898532085,0.19292756834711708
C-FVD,43,39,0.11761185898532085,0.11761185898532085,0.17662003863171438
C-FVD,43,40,0.11761185898532085,0.11761185898532085,0.16272164206582435
C-FVD,43,41,0.11761185898532085,0.11761185898532085,0.16753729459110522
C-FVD,43,42,0.11761185898532085,0.11761185898532085,0.2161198254307842
C-FVD,43,43,0.11760637059765372,0.11761185898532085,0.16759435848337106
C-FVD,43,44,0.11760637059765372,0.11761185898532085,0.1483719027834623
C-FVD,43,45,0.11760637059765372,0.11761185898532085,0.18120421813488072
C-FVD,43,46,0.11760637059765372,0.11761185898532085,0.169187436613182
C-FVD,43,47,0.11760233202541472,0.11761185898532085,0.22345999545154505
C-FVD,43,48,0.11760233202541472,0.11761164780597817,0.15888411159820312
C-FVD,43,49,0.11760233202541472,0.11760637059765372,0.1940845652632855
C-FVD,43,50,0.11760233202541472,0.11760435131153421,0.1579085222246152
C-FVD,43,51,0.1175760024090123,0.11760233202541472,0.1822926988806299
C-FVD,43,52,0.11757422246145849,0.11760233202541472,0.17686211798794113
C-FVD,43,53,0.11757422246145849,0.11760233202541472,0.1644416001075709
C-FVD,43,54,0.11757238613402425,0.11760233202541472,0.16668950682530195
C-FVD,43,55,0.11757238613402425,0.11760233202541472,0.19146438658934645
C-FVD,43,56,0.11757238613402425,0.11757422246145849,0.1421423385604317
C-FVD,43,57,0.11757238613402425,0.11757422246145849,0.18008654788022355
C-FVD,43,58,0.11757238613402425,0.11757238613402425,0.14577505004774857
C-FVD,43,59,0.11757238613402425,0.11757238613402425,0.2033662602326455
C-FVD,43,60,0.11757238613402425,0.11757238613402425,0.18197715875562984
C-FVD,43,61,0.11756837180752583,0.11757238613402425,0.2547283180842421
C-FVD,43,62,0.11756837180752583,0.11757238613402425,0.1599810483067661
C-FVD,43,63,0.11756837180752583,0.11757238613402425,0.1421085358032892
C-FVD,43,64,0.11756837180752583,0.11757238613402425,0.1662364251337481
C-FVD,43,65,0.11756837180752583,0.11757238613402425,0.19931700648217038
C-FVD,43,66,0.11756837180752583,0.11757238613402425,0.15016473929748522
C-FVD,43,67,0.11756837180752583,0.11756837180752583,0.18457176785601892
C-FVD,43,68,0.11756837180752583,0.11756837180752583,0.181403918323379
C-FVD,43,69,0.11756837180752583,0.11756837180752583,0.16235030981118748
C-FVD,43,70,0.11756837180752583,0.11756837180752583,0.1354435243916438
C-FVD,43,71,0.11756837180752583,0.11756837180752583,0.15409075089916352
C-FVD,43,72,0.11756837180752583,0.11756837180752583,0.21061741400703105
C-FVD,43,73,0.11756837180752583,0.11756837180752583,0.19176229317249088
C-FVD,43,74,0.11756837180752583,0.11756837180752583,0.17275413725977537
C-FVD,43,75,0.11756837180752583,0.11756837180752583,0.22401686796700992
C-FVD,43,76,0.11756837180752583,0.11756837180752583,0.13414208051122317
C-FVD,43,77,0.11756837180752583,0.11756837180752583,0.19730799974617516
C-FVD,43,78,0.11756837180752583,0.11756837180752583,0.14159989726494437
C-FVD,43,79,0.11756837180752583,0.11756837180752583,0.1234965071257233
C-FVD,43,80,0.11756837180752583,0.11756837180752583,0.14814740304725194
C-FVD,44,0,0.7449962432963134,5.792480156303123,5.772500794847134
C-FVD,44,1,0.2954664647630649,3.4635992636174464,3.9495732274009883
C-FVD,44,2,0.2954664647630649,2.521298601382049,3.0561886300585432
C-FVD,44,3,0.2954664647630649,2.110695910361321,2.895517475312697
C-FVD,44,4,0.2954664647630649,1.6252582682869614,2.063768248936199
C-FVD,44,5,0.2573592190198621,1.3388762416877185,1.8956935615855834
C-FVD,44,6,0.2573592190198621,1.235973326354487,1.7552102998728258
C-FVD,44,7,0.2533405482637208,0.8342651540769366,1.290189671612669
C-FVD,44,8,0.18234679699789838,0.6113341391376816,1.041387001145276
C-FVD,44,9,0.18234679699789838,0.5177222407314952,1.0752488121614714
C-FVD,44,10,0.18234679699789838,0.42395063929327126,0.5986906600832187
C-FVD,44,11,0.18234679699789838,0.34619618773692207,0.5392928749731811
C-FVD,44,12,0.18234679699789838,0.3314527567229004,0.4905780890614848
C-FVD,44,13,0.18234679699789838,0.2573592190198621,0.3873845300693132
C-FVD,44,14,0.17526541563177436,0.1906689814126179,0.2771525922432903
C-FVD,44,15,0.17526541563177436,0.18234679699789838,0.1944546333851563
C-FVD,44,16,0.17526541563177436,0.18234679699789838,0.20332352607041193
C-FVD,44,17,0.17526541563177436,0.18234679699789838,0.19480797842389763
C-FVD,44,18,0.17525681836490198,0.18234679699789838,0.23985747333881588
C-FVD,44,19,0.17525681836490198,0.17806152085664784,0.22298130274442424
C-FVD,44,20,0.16709752766038458,0.18049942292685867,0.2200561710735718
C-FVD,44,21,0.16709752766038458,0.18124997062677983,0.23235576244047312
C-FVD,44,22,0.16467225873629315,0.18234679699789838,0.252392639612649
C-FVD,44,23,0.15772780691189311,0.1825658186373048,0.23305231369203494
C-FVD,44,24,0.15772780691189311,0.17867912119716728,0.2106170146850353
C-FVD,44,25,0.15772780691189311,0.19545579094179918,0.27138008356372834
C-FVD,44,26,0.15772780691189311,0.18278484027671124,0.2837223446867045
C-FVD,44,27,0.15772780691189311,0.17526111699833818,0.253176358857845
C-FVD,44,28,0.15772780691189311,0.17792471673906687,0.2501305221456355
C-FVD,44,29,0.15772780691189311,0.16467225873629315,0.2042216032100488
C-FVD,44,30,0.1567623270967924,0.1614021799565997,0.23087927972469696
C-FVD,44,31,0.15642601927498878,0.15831594754299544,0.1885095276390057
C-FVD,44,32,0.15642601927498878,0.15772780691189311,0.19166581342439362
C-FVD,44,33,0.15642601927498878,0.15772780691189311,0.18125257512469353
C-FVD,44,34,0.15642601927498878,0.15772780691189311,0.19378706090838854
C-FVD,44,35,0.15544979335390907,0.15772780691189311,0.18740164432278733
C-FVD,44,36,0.15533276897261256,0.15646265966531875,0.18080539448046135
C-FVD,44,37,0.15438089933401813,0.15642601927498878,0.18728730644007008
C-FVD,44,38,0.14824963261390073,0.15642601927498878,0.19363130194935238
C-FVD,44,39,0.14824963261390073,0.15642601927498878,0.1816415611720375
C-FVD,44,40,0.14824963261390073,0.15642601927498878,0.1784847131200515
C-FVD,44,41,0.14824963261390073,0.15565663189020967,0.17920317437962813
C-FVD,44,42,0.14824963261390073,0.15544979335390907,0.18880947612429583
C-FVD,44,43,0.14824963261390073,0.15544979335390907,0.19003635008318162
C-FVD,44,44,0.14824963261390073,0.15441280411959402,0.21149264315356472
C-FVD,44,45,0.14824963261390073,0.15438089933401813,0.19631076906862455
C-FVD,44,46,0.14824963261390073,0.14824963261390073,0.17498547382444365
C-FVD,44,47,0.14824963261390073,0.14824963261390073,0.20444290589899708
C-FVD,44,48,0.14824963261390073,0.14824963261390073,0.21251643944567872
C-FVD,44,49,0.14818122588725935,0.14824963261390073,0.2032852252549373
C-FVD,44,50,0.14818122588725935,0.14824963261390073,0.19714932852722286
C-FVD,44,51,0.14818122588725935,0.14824963261390073,0.17433977115483684
C-FVD,44,52,0.14818122588725935,0.14824963261390073,0.18602473393090155
C-FVD,44,53,0.14818122588725935,0.14818122588725935,0.19463120873154174
C-FVD,44,54,0.14818122588725935,0.14818122588725935,0.16662368823685658
C-FVD,44,55,0.14818122588725935,0.14818122588725935,0.16911716904789956
C-FVD,44,56,0.14818122588725935,0.14818122588725935,0.17119036559800505
C-FVD,44,57,0.14818122588725935,0.14818122588725935,0.1747942225960138
C-FVD,44,58,0.14818122588725935,0.14818122588725935,0.1962593227434979
C-FVD,44,59,0.14818122588725935,0.14818122588725935,0.22507442293463495
C-FVD,44,60,0.14818122588725935,0.14818122588725935,0.22829381734709134
C-FVD,44,61,0.14818122588725935,0.14818122588725935,0.18927093932268174
C-FVD,44,62,0.14818122588725935,0.14818122588725935,0.18011366280178082
C-FVD,44,63,0.14818122588725935,0.14818122588725935,0.1766948567968643
C-FVD,44,64,0.14818122588725935,0.14818122588725935,0.16203878240265887
C-FVD,44,65,0.14818122588725935,0.14818122588725935,0.16181188442218175
C-FVD,44,66,0.14818122588725935,0.14818122588725935,0.1950905447047775
C-FVD,44,67,0.14818122588725935,0.14818122588725935,0.18248910580348293
C-FVD,44,68,0.14818122588725935,0.14818122588725935,0.21888852289424282
C-FVD,44,69,0.14818122588725935,0.14818122588725935,0.18776853630579374
C-FVD,44,70,0.14817893107014254,0.14818122588725935,0.1822809485708774
C-FVD,44,71,0.14817893107014254,0.14818122588725935,0.18236989454519803
C-FVD,44,72,0.14817893107014254,0.14818122588725935,0.16943765187098672
C-FVD,44,73,0.14817893107014254,0.14818122588725935,0.23573096286865525
C-FVD,44,74,0.14817893107014254,0.14818007847870096,0.18118269010430507
C-FVD,44,75,0.14817893107014254,0.14817893107014254,0.1764471356599477
C-FVD,44,76,0.14817893107014254,0.14817893107014254,0.20157650149377404
C-FVD,44,77,0.14817893107014254,0.14817893107014254,0.18182247086404232
C-FVD,44,78,0.14817893107014254,0.14817893107014254,0.18371043591178401
C-FVD,44,79,0.14814272447535565,0.14817893107014254,0.22076644351596994
C-FVD,44,80,0.14814272447535565,0.14817893107014254,0.20966418145732818
C-FVD,45,0,0.25304760138678817,4.974981447204742,5.1656937463293415
C-FVD,45,1,0.25304760138678817,2.4178386769588824,3.3477462345851383
C-FVD,45,2,0.25304760138678817,1.7379038977152133,2.2576473198415856
C-FVD,45,3,0.1685558366351807,1.4415518743243896,1.9139607299528743
C-FVD,45,4,0.1685558366351807,1.366427540601764,1.8505340224343123
C-FVD,45,5,0.14893426599683598,1.0142599639484398,1.1376922513885206
C-FVD,45,6,0.14893426599683598,1.0059227004130247,1.2425882238532175
C-FVD,45,7,0.14893426599683598,0.9208492690313275,1.3049527468637974
C-FVD,45,8,0.14893426599683598,0.8011100528948172,1.0362509400071016
C-FVD,45,9,0.14893426599683598,1.0469450849311817,1.320277977371872
C-FVD,45,10,0.14893426599683598,0.936597502030132,1.1148098381582268
C-FVD,45,11,0.14893426599683598,0.668334233521738,0.9211657081007387
C-FVD,45,12,0.14893426599683598,0.6968565456758505,0.8787303922100539
C-FVD,45,13,0.14753536905325748,0.5047023553451184,0.6498212026810221
C-FVD,45,14,0.13827747539467047,0.42926512972267705,0.6744942307978943
C-FVD,45,15,0.13827747539467047,0.43469405131331607,0.6855317600236444
C-FVD,45,16,0.13827747539467047,0.4758802389067447,0.6973566671544037
C-FVD,45,17,0.13827747539467047,0.45978706938626035,0.7883051801564035
C-FVD,45,18,0.13827747539467047,0.2851487408179068,0.5713523703219721
C-FVD,45,19,0.13827747539467047,0.1775770743424032,0.4170236524335275
C-FVD,45,20,0.13827747539467047,0.19099444084658188,0.2872456221544929
C-FVD,45,21,0.13827747539467047,0.17088256479757802,0.35738511566542996
C-FVD,45,22,0.13827747539467047,0.15785000949677122,0.2512362367889335
C-FVD,45,23,0.13827747539467047,0.15775150473933336,0.39168191761771765
C-FVD,45,24,0.13827747539467047,0.17205883407386274,0.4374169743419069
C-FVD,45,25,0.13827747539467047,0.16975343922819422,0.3684955056489244
C-FVD,45,26,0.13827747539467047,0.15579406037168447,0.41598647070652633
C-FVD,45,27,0.13827747539467047,0.14778250170169693,0.40197555669926943
C-FVD,45,28,0.13827747539467047,0.14753536905325748,0.3772656312957681
C-FVD,45,29,0.13623758219375467,0.1459095333376234,0.3027900872306067
C-FVD,45,30,0.13623758219375467,0.1459095333376234,0.43861225840005374
C-FVD,45,31,0.13623758219375467,0.1459095333376234,0.3055498174159585
C-FVD,45,32,0.13623758219375467,0.1459095333376234,0.26889525135771886
C-FVD,45,33,0.13623758219375467,0.1445946940324506,0.21270887187102822
C-FVD,45,34,0.13623758219375467,0.1439622303673065,0.16168246151679225
C-FVD,45,35,0.13611054461913197,0.13623758219375467,0.15857724146087557
C-FVD,45,36,0.13588532239481577,0.13623758219375467,0.16040836455965288
C-FVD,45,37,0.13588532239481577,0.13623758219375467,0.17216029995929222
C-FVD,45,38,0.13588532239481577,0.13623758219375467,0.15981488925631593
C-FVD,45,39,0.13588532239481577,0.13588532239481577,0.16602400808379422
C-FVD,45,40,0.13588532239481577,0.13588532239481577,0.15386843078568319
C-FVD,45,41,0.13588532239481577,0.13588532239481577,0.1811635300709622
C-FVD,45,42,0.13584583556183058,0.13588532239481577,0.16574617204160524
C-FVD,45,43,0.13583314583710243,0.13588532239481577,0.1729767781459794
C-FVD,45,44,0.13583314583710243,0.13588532239481577,0.15765257004912178
C-FVD,45,45,0.13583314583710243,0.13588532239481577,0.182743876394424
C-FVD,45,46,0.1358159087902091,0.1358459720340374,0.15966819589842768
C-FVD,45,47,0.13579616148118434,0.13584583556183058,0.18993960396206774
C-FVD,45,48,0.13579616148118434,0.13584583556183058,0.19310143804859992
C-FVD,45,49,0.13579616148118434,0.13583314583710243,0.1747144805630539
C-FVD,45,50,0.13579616148118434,0.1358159087902091,0.1542288111051556
C-FVD,45,51,0.13579616148118434,0.13579616148118434,0.17730402706869205
C-FVD,45,52,0.13579616148118434,0.13579616148118434,0.20609365675443214
C-FVD,45,53,0.13579616148118434,0.13579616148118434,0.20984893226893114
C-FVD,45,54,0.13579105380120565,0.13579616148118434,0.16989629150578567
C-FVD,45,55,0.13579105380120565,0.13579616148118434,0.16821388447660507
C-FVD,45,56,0.13579105380120565,0.13579616148118434,0.21503572838606225
C-FVD,45,57,0.13579105380120565,0.13579616148118434,0.17102846029460272
C-FVD,45,58,0.13579105380120565,0.13579616148118434,0.15205245345877838
C-FVD,45,59,0.13579105380120565,0.13579105380120565,0.1594172712049304
C-FVD,45,60,0.13579105380120565,0.13579105380120565,0.18343434954568028
C-FVD,45,61,0.13579105380120565,0.13579105380120565,0.1620851247581653
C-FVD,45,62,0.13579105380120565,0.13579105380120565,0.18497244567661358
C-FVD,45,63,0.13579105380120565,0.13579105380120565,0.15657427527126241
C-FVD,45,64,0.13579105380120565,0.13579105380120565,0.2499827698785135
C-FVD,45,65,0.13579105380120565,0.13579105380120565,0.15742740088584245
C-FVD,45,66,0.13579105380120565,0.13579105380120565,0.16388553589097246
C-FVD,45,67,0.13579105380120565,0.13579105380120565,0.1653874393443327
C-FVD,45,68,0.13579105380120565,0.13579105380120565,0.19621837252426136
C-FVD,45,69,0.13579105380120565,0.13579105380120565,0.22012683179310139
C-FVD,45,70,0.13579105380120565,0.13579105380120565,0.18542237097630512
C-FVD,45,71,0.13579105380120565,0.13579105380120565,0.159054982945161
C-FVD,45,72,0.13579105380120565,0.13579105380120565,0.1528268623761999
C-FVD,45,73,0.13579105380120565,0.13579105380120565,0.20829775022782437
C-FVD,45,74,0.1357892687014242,0.13579105380120565,0.19101984883204867
C-FVD,45,75,0.1357892687014242,0.13579105380120565,0.16425676754117433
C-FVD,45,76,0.1357892687014242,0.13579105380120565,0.23115797055504753
