time_s,model,s_m,v_mps,a_mps2,offset_m,x_m,y_m,gap_m,leader_s_m,leader_v_mps,leader_a_mps2,spacing_error_m,jerk_mps3
3.2,C-FVD,7.194058909376062,5.5509945713785225,0.44883958472358415,-0.08264337677434888,7.203060922579556,2.012361291523686,22.35168555068884,29.5457444600649,6.91622079445596,1.45894226401526,0.35168555068883833,1.0236269844761432
3.3,C-FVD,7.7518925164859915,5.605677570820108,0.546829994415857,-0.07983350196402103,7.760426840624623,2.0756901941347525,22.492768734344608,30.2446612508306,7.06211502085749,1.39033105386708,0.4927687343446081,0.9344848810274583
3.4,C-FVD,8.315638956372648,5.6692512269130155,0.6357365609290758,-0.07711916289724431,8.323722527027307,2.1383892737271664,22.642185451813052,30.9578244081857,7.2011481262442,1.31320837147092,0.6421854518130523,0.8437326270357093
3.5,C-FVD,8.886141961663066,5.740808878895315,0.7155765198229989,-0.074497111358738,8.89379102892011,2.20049144000062,22.798363301004436,31.6845052626675,7.33246896339129,1.23268528786955,0.7983633010044358,0.7517744934556597
3.6,C-FVD,9.464153306850697,5.819418024857336,0.7860914596202078,-0.0719642095725409,9.471383490052276,2.2620118168235472,22.9597622785952,32.4239155854459,7.45573749217825,1.1365039999335,0.9597622785951998,0.658741945626613
3.7,C-FVD,10.050331733881173,5.9041505157521685,0.8473249089483215,-0.06951742644707451,10.057158074528493,2.3229482425796766,23.124840120782224,33.1751718546634,7.5693878921716,1.03714734652,1.124840120782224,0.5624054531784811
3.8,C-FVD,10.645239648207667,5.994007770777759,0.898572550255904,-0.06715383394787398,10.651676661315214,2.3832816476486633,23.29205673240553,33.9372963806132,7.6731026268236,0.927268730429767,1.2920567324055305,0.4628950404490878
3.9,C-FVD,11.249339944870634,6.087998162481573,0.939903917038139,-0.06487060359364627,11.255401668422904,2.4429765791311726,23.459903042077066,34.7092429869477,7.76582949986657,0.816543618983618,1.459903042077066,0.36190692729135554
4.0,C-FVD,11.862994530797364,6.1850935560529905,0.9709539357141751,-0.06266500307146229,11.868694572603498,2.5019820268422577,23.626914124231938,35.4899086550293,7.84748386176493,0.683985150505484,1.6269141242319378,0.26033803410636047
4.1,C-FVD,12.48646374402196,6.284290708438931,0.9919715238594111,-0.06053439296703258,12.491815325559052,2.5602324611656226,23.79161322293634,36.2780769669583,7.91588237681548,0.552548707728374,1.7916132229363413,0.15504058779556684
4.2,C-FVD,13.119902625132223,6.384486913766261,1.0019620532732885,-0.05847622360615346,13.124918623014524,2.6176487261727135,23.952525323046277,37.0724279481785,7.97113724758832,0.410625000056473,1.9525253230462774,0.04704929983470274
4.3,C-FVD,13.763358223427979,6.484625052148895,1.0013813838263517,-0.05648803200354425,13.76805120803722,2.674139201634892,24.10823657450962,37.8715947979376,8.01219974759397,0.258117280729032,2.1082365745096183,-0.05973129296836133
4.4,C-FVD,14.416770807616269,6.583626631616857,0.9900157946796162,-0.05456743891542373,14.421153077816403,2.729601452044872,24.257334551484334,38.6741053591006,8.03801147566687,0.115717592111967,2.257334551484334,-0.16841368246229393
4.5,C-FVD,15.079971964014621,6.680396496350246,0.9676986473338929,-0.052712145992299335,15.084055578636786,2.783923741938007,24.398513130613278,39.4784850946279,8.04958323487807,-0.0567518811411909,2.398513130613278,-0.2722673040664009
4.6,C-FVD,15.752689425318975,6.773952729736879,0.935562333866336,-0.05091993302856116,15.75648622981856,2.8369872110569263,24.53047023339102,40.28315965871,8.04390804676395,-0.212290027844416,2.5304702333910214,-0.3768553158462634
4.7,C-FVD,16.43454633621349,6.863185488153344,0.8923275841646402,-0.04918865530559007,16.43806798583637,2.8886676808276115,24.651942677033713,41.0864890132472,8.0226790439795,-0.372804721621017,2.6519426770337127,-0.4796871350644438
4.8,C-FVD,17.12506300956309,6.9471479788386885,0.8396249068534473,-0.047516241025200016,17.128320988466932,2.938837746789349,24.761829884473908,41.886892894037,7.9853985718174,-0.504456686047169,2.761829884473908,-0.5729119306841474
4.9,C-FVD,17.823666533437102,7.02492249864147,0.7777451980278107,-0.045900688830343206,17.826672168248518,2.98736944072714,24.8592439343514,42.6829104677885,7.93495290321269,-0.671382679256876,2.859243934351401,-0.652994319379262
5.0,C-FVD,18.529703913516133,7.095825102939229,0.7090260429775949,-0.04434006541011154,18.532468381006826,3.034136999629101,24.94334493119737,43.4730488447135,7.867814635287,-0.798517195243973,2.9433449311973696,-0.7293491133270558
5.1,C-FVD,19.242445800686866,7.159012640475469,0.6318753753623996,-0.042832503186167756,19.244980131906825,3.079018864964187,25.013391921579135,44.255837722266,7.7879629157626,-0.921381224709626,3.013391921579135,-0.7987920544886395
5.2,C-FVD,19.961093402894818,7.213939403683455,0.549267632079867,-0.041376198077838044,19.96340848340207,3.1218997987895305,25.068933704823884,45.0300271077187,7.69582479329164,-1.03778959011954,3.068933704823884,-0.8497396844751681
5.3,C-FVD,20.6847969804555,7.260132147530192,0.46192743846736595,-0.03996940734319156,20.68690354493234,3.1626734632833955,25.109623658641798,45.7944206390973,7.59204583427969,-1.14545115865231,3.109623658641798,-0.8930267543521619
5.4,C-FVD,21.41266350661457,7.297198375651136,0.37066228120943456,-0.038610447493523034,21.41457213055644,3.2012440626324543,25.13523446011743,46.547897966732,7.47750071841445,-1.24485965876855,3.135234460117431,-0.9278365436400687
5.5,C-FVD,22.14376514482838,7.324834388625071,0.2763601297393522,-0.03729769227874326,22.145486233606103,3.237527808361863,25.145658595451224,47.2894237402796,7.3530147525376,-1.26859741383942,3.1456585954512235,-0.9542357702201728
5.6,C-FVD,22.877147659326713,7.342815901341611,0.1798151271654,-0.03602957074126599,22.87869143511183,3.271454133364696,25.141234569137385,48.0183822284641,7.22615501115366,-1.27753347230697,3.141234569137385,-0.9527420983731135
5.7,C-FVD,23.611858308011204,7.351397072348084,0.08581171006472947,-0.03480456533606294,23.61323479200553,3.302967415573234,25.1227517542068,48.734610062218,7.09840166392296,-1.27159059047708,3.1227517542067993,-0.9227187748549149
5.8,C-FVD,24.34697437210698,7.350924209567526,-0.004728627805583002,-0.0336212101146368,24.348193363133383,3.3320280680933583,25.09111790355092,49.4380922756579,6.97124260487525,-1.24518203453789,3.09111790355092,-0.8837962244769362
5.9,C-FVD,25.081612055389584,7.341829456084461,-0.09094753483065779,-0.032478088970739144,25.082683108822575,3.358612313766207,25.047378570583113,50.1289906259727,6.84672440142146,-1.20119543666698,3.0473785705831133,-0.8349048474090476
5.99999999999999,C-FVD,25.81493645301152,7.324658496355723,-0.17170959728739252,-0.03137383394573413,25.815868860322045,3.3827117220616487,24.99272063591998,50.8076570889315,6.72660485775476,-1.06042128558561,2.99272063591998,-0.7758340489839023
6.09999999999999,C-FVD,26.54617173092395,7.300047061892979,-0.24611434462743825,-0.03030712359157917,26.546974500230373,3.4043324759634506,24.92884373735515,51.4750154682791,6.6205627291962,-0.909954531133891,2.9288437373551517,-0.6841652605630808
6.19999999999999,C-FVD,27.274633723866252,7.269192796952978,-0.3085426494000087,-0.029276681389465473,27.275315559000713,3.4234949006440027,24.85788824467675,52.132521968543,6.52956727608281,-0.752122009411546,2.857888244676751,-0.5634921771303871
6.29999999999999,C-FVD,27.99975893966128,7.233311518947627,-0.3588127800535157,-0.02828127422222365,28.000328219238828,3.4402322570061115,24.78195914644292,52.7817180861042,6.45435507514166,-0.58912997355754,2.7819591464429188,-0.4417641483391829
6.39999999999999,C-FVD,28.721105614160702,7.193621971040843,-0.3968954790678453,-0.02731971089866805,28.721570374763253,3.454588510376244,24.7031023295899,53.4242079437506,6.3954420777859,-0.352639462971961,2.7031023295898997,-0.32042854642872265
6.49999999999999,C-FVD,29.438353318818095,7.151332122106917,-0.4228984893392602,-0.026390840728113332,29.43872124231827,3.466616093874872,24.623635635396205,54.0619889542143,6.36017813148871,-0.0777618902476021,2.623635635396205,-0.1795939072891073
6.59999999999999,C-FVD,30.151322459726153,7.10805069605435,-0.43281426052566674,-0.02549355214335748,30.151600862391316,3.4763739526344533,24.54629549818585,54.697617957912,6.35240194246395,0.155444955811828,2.5462954981858488,-0.009911723199266254
6.69999999999999,C-FVD,30.860003125161697,7.065562612656438,-0.42488083397911347,-0.024626771370483323,30.860198947906373,3.4839253890967528,24.473632251775705,55.3336353769374,6.36794643804513,0.396734710183372,2.4736322517757046,0.1529576039705871
6.79999999999999,C-FVD,31.564548272728683,7.025340338683284,-0.4022227397315493,-0.023789461143886893,31.56466807651906,3.489335328129354,24.407865421564214,55.9724136942929,6.40761990906347,0.652078299348641,2.407865421564214,0.29998069620865403
6.89999999999999,C-FVD,32.265257883123326,6.988851869209546,-0.36488469473738266,-0.02298061946499474,32.265307849807186,3.4926678180768906,24.351178193572572,56.6164360766959,6.47282773899833,0.883062171289876,2.351178193572572,0.4482797888993309
6.99999999999999,C-FVD,32.96258023613453,6.957595191014377,-0.31256678195168314,-0.022199278403184915,32.96256617237299,3.493983927871902,24.305553925317675,57.2681341614522,6.56113395612732,1.1781266901585,2.3055539253176747,0.5878614103610215
7.09999999999999,C-FVD,33.65710319317264,6.932863949747859,-0.24731241266517837,-0.021444502937476632,33.657030538000775,3.4933397862254827,24.27303499734316,57.9301381905158,6.67894662514317,1.57947498536206,2.27303499734316,0.7338570877298487
7.19999999999999,C-FVD,34.3495606113254,6.916284413307288,-0.16579536440571338,-0.020715389837602422,34.34943444556254,3.490784798919024,24.256369616631495,58.6059302279569,6.83689412367938,1.52411053868536,2.2563696166314955,0.9252048569727572
7.29999999999999,C-FVD,35.04087769544978,6.910057269180226,-0.062271441270626934,-0.020011066583123942,35.04070274983752,3.4863595417155078,24.256362497568418,59.2972401930182,6.98930517754791,1.46167757532144,2.256362497568418,1.0033349861793452
7.39999999999999,C-FVD,35.73205778053195,6.913544432463241,0.03487163283015569,-0.01933069031929773,35.73183845480161,3.4800948608712776,24.271421318117646,60.0034790986496,7.13547293508006,1.39103731267751,2.271421318117646,0.93728413120682
7.49999999999999,C-FVD,36.42403815070313,6.926062970960315,0.12518538497073708,-0.018673446848441605,36.42377854270929,3.4720132825167784,24.29994342801787,60.723981578721,7.27457666634781,1.31609627793339,2.299943428017869,0.8665676429859316
7.59999999999999,C-FVD,37.1176853736063,6.946881487103049,0.208185161427342,-0.018038549655594593,37.11738930617062,3.4621303604041818,24.3403343531392,61.4580197267455,7.40618629414115,1.23222680203507,2.3403343531391982,0.7923618412156237
7.69999999999999,C-FVD,37.81379181108267,6.9752472624244355,0.28365775321386183,-0.017425238967304375,37.81346285651694,3.4504560295379365,24.391007679087124,62.2047994901698,7.52940897434465,1.13845202463101,2.3910076790871244,0.7147758923451821
7.79999999999999,C-FVD,38.513072239024595,7.010361296414073,0.35114033989637844,-0.016832780842416028,38.51271374140587,3.4369959690443475,24.450360408702807,62.9634326477274,7.64325417680775,1.04119451001404,2.4503604087028066,0.6324569544482117
7.89999999999999,C-FVD,39.216159114386514,7.051376210824424,0.41014914410350417,-0.016260466293773885,39.21577420974742,3.4217530075488622,24.516804923571684,63.7329640379582,7.74737362780916,0.934272656279548,2.5168049235716836,0.5474349718886709
7.99999999999999,C-FVD,39.92359987214033,7.097438944251835,0.4606273342741126,-0.01570761043978557,39.92319150654031,3.4047285042080007,24.588772891880268,64.5123727640206,7.84080089343711,0.816407118358081,2.588772891880268,0.46012270128090976
8.09999999999999,C-FVD,40.63585463498732,7.147656312687804,0.5021736843596861,-0.015173551684832857,40.635425580559684,3.3859237146853403,24.664680253968776,65.3005348889561,7.92244160527292,0.698564898695635,2.6646802539687755,0.3686116906676745
8.19999999999999,C-FVD,41.353292014618134,7.201091279928568,0.5343496724076475,-0.014657650927548543,41.35284488380216,3.365341202462727,24.74297985935867,66.0962718739768,7.99229809514248,0.557360429927315,2.7429798593586696,0.27623090041297316
8.29999999999999,C-FVD,42.0761882419332,7.256833266372796,0.5574198644422808,-0.014159290796011893,42.07572549984198,3.3429861477752763,24.822100243707503,66.8982884856407,8.04803413813521,0.418667295420454,2.822100243707503,0.17956008069994922
8.39999999999999,C-FVD,42.80472287701321,7.31385943522756,0.5702616885476374,-0.01367787490894749,42.8042468522211,3.3188677299098406,24.900462358918183,67.7051852359314,8.08990086767726,0.269602281139031,2.9004623589181833,0.07978375326485154
8.49999999999999,C-FVD,43.53897570361144,7.371197096737085,0.5733766150952511,-0.013212827162043276,43.53848859740911,3.2930004544807074,24.976547630493357,68.5155233341048,8.11686109579116,0.110233438236577,2.976547630493357,-0.018783855261904625
8.59999999999999,C-FVD,44.27892793787264,7.427847588486611,0.5665049174952564,-0.012763591038533799,44.27843183195678,3.265405273314168,25.048832673002465,69.3277606108751,8.12788443961482,-0.0363741857873563,3.0488326730024653,-0.11974398521601926
8.69999999999999,C-FVD,45.024459835811555,7.4827903702918155,0.5494278180520472,-0.01232962894322365,45.023956698701,3.2361107471016304,25.115907348096044,70.1403671839076,8.12424702103609,-0.189246868344935,3.1159073480960444,-0.21578453552276555
8.79999999999998,C-FVD,45.77535561289261,7.53512517133088,0.5233480103907033,-0.011910421559154092,45.774847304978074,3.205153822067231,25.17649003877689,70.9518456516695,8.10532233420159,-0.347400454772537,3.1764900387768904,-0.3056157416081784
8.89999999999998,C-FVD,46.53130965337436,7.583955638303922,0.48830466973041153,-0.011505467226142848,46.530797930786484,3.1725803808566497,25.22933122944145,71.7606408828158,8.07058228872434,-0.509552674317286,3.229331229441449,-0.3946898519327835
8.99999999999998,C-FVD,47.291927267404766,7.628396642304336,0.44441004000414663,-0.011114281340453992,47.29141378505498,3.138445859212595,25.273224080911838,72.5651513483166,8.01962702129261,-0.674121628304244,3.273224080911838,-0.4822232049410269
9.09999999999998,C-FVD,48.05672623177891,7.667582645178557,0.39186002874220616,-0.010736395774878556,48.056212545690244,3.1028156916477583,25.307017210525487,73.3637434423044,7.95221485846219,-0.800126067513459,3.307017210525487,-0.5673310091858075
9.19999999999998,C-FVD,48.825139215487596,7.700677028995256,0.33094383816698514,-0.010371358318532687,48.82462678453495,3.0657655641469157,25.3298250823254,74.154964297813,7.87220225171084,-0.965368670156325,3.3298250823253994,-0.6372784907749945
9.29999999999998,C-FVD,49.59652894004006,7.727117462053976,0.26440433058720725,-0.010018732135702577,49.59601912700259,3.0273808554563733,25.340828739593235,74.9373576796333,7.77566538469521,-1.08199877359448,3.340828739593235,-0.7037054297117921
9.39999999999998,C-FVD,50.37019170000659,7.746137737276439,0.1902027522246267,-0.009678095243088684,50.36968577239394,2.987756416689374,25.3393225242283,75.7095142242349,7.66746550733576,-1.18742949852419,3.339322524228301,-0.7638238335522876
9.49999999999998,C-FVD,51.14536367155362,7.757301693664114,0.11163956387674974,-0.00934904000482367,51.14486280227593,2.9469960464566096,25.32495995592219,76.4703236274758,7.54872255748334,-1.22948731943712,3.324959955922189,-0.8028339510837118
9.59999999999998,C-FVD,51.92124202073007,7.760265289864902,0.02963596200788436,-0.009031172644659666,51.92074728853863,2.9052109855019683,25.29780642589693,77.219048446627,7.42577382553963,-1.31668805354451,3.2978064258969297,-0.8171992518193008
9.69999999999998,C-FVD,52.69700954828412,7.755085261216191,-0.05180028648711041,-0.008724112774741239,52.696521938183956,2.8625179604673043,25.258032840629077,77.9550423889132,7.29410502018518,-1.32623000713008,3.2580328406290775,-0.8249058860793487
9.79999999999998,C-FVD,53.471841348329704,7.741550739695392,-0.1353452152079854,-0.008427492940400037,53.47136175238262,2.819038025711073,25.205980392566403,78.6778217408961,7.16148201947217,-1.3201086805376,3.2059803925664028,-0.8220780621405517
9.89999999999998,C-FVD,54.24491534280468,7.71992914980387,-0.21621589891522075,-0.008140958180426433,54.244444561321295,2.7748951108358524,25.14245405663592,79.3873693994406,7.02947115141841,-1.29674474978124,3.14245405663592,-0.7909259118927945
9.99999999999998,C-FVD,55.01544060579714,7.690576110045216,-0.2935303975865443,-0.007864165602291934,55.01497934882529,2.7302134566643668,25.06839218503646,80.0838327908336,6.89979667644029,-1.25636799627496,3.0683921850364584,-0.7506678979437231
10.1,C-FVD,55.782666469409286,7.653941162194812,-0.3663494785039654,-0.007596783971813958,55.7822153588024,2.6851160807057357,24.98486414908691,80.7675306184962,6.77415987681279,-1.11935753245727,2.98486414908691,-0.7012531687212356
10.2,C-FVD,56.54589168047211,7.610563059061733,-0.43378103133079143,-0.0073384933167722835,56.54545125251569,2.6397232650707236,24.893458138043087,81.4393498185152,6.66222412356706,-0.972182770851662,2.893458138043087,-0.6190639821422103
10.3,C-FVD,57.30449717500363,7.561546831568492,-0.49016227493240744,-0.007088984544002023,57.30406788345633,2.594149662098903,24.796214142014065,82.1007113170177,6.5650058464819,-0.816836028878847,2.7962141420140654,-0.5071236206286219
10.4,C-FVD,58.057975829383196,7.50802625602284,-0.5352057554565158,-0.006847959069505955,58.057558049032636,2.5485015940492377,24.6951518921383,82.7531277215215,6.48332224359401,-0.654653516450815,2.6951518921382984,-0.3929141892450369
10.5,C-FVD,58.80593472942157,7.451151744744699,-0.5687451127814148,-0.006615128461142753,58.8055287602622,2.502876122670678,24.592251948877028,83.3981866782986,6.41785689194893,-0.418884142571076,2.5922519488770277,-0.27743759472911134
10.6,C-FVD,59.54809643752403,7.392082417304466,-0.5906932744023381,-0.0063902140934639,59.54770250942196,2.457360358678372,24.489781509256666,84.0378779467807,6.37596847769182,-0.19939784595676,2.489781509256666,-0.1409605767214006
10.7,C-FVD,60.28431999311385,7.332388694491897,-0.5969372281256949,-0.006172946814286128,60.28393827080237,2.41202972472239,24.390157812206247,84.6744778053201,6.35602869309615,0.0536546641961306,2.3901578122062475,0.008945120916619143
10.8,C-FVD,61.014614341311955,7.273498269469995,-0.5889042502190143,-0.005963066622600396,61.0142449296838,2.366946843741462,24.295734606638646,85.3103489479506,6.36139415951576,0.315507194023452,2.2957346066386464,0.15975506928241512
10.9,C-FVD,61.73913923718761,7.216999648043074,-0.5649862142692119,-0.005760322357431983,61.738782186805686,2.3221613853331573,24.208926662684696,85.9480658998723,6.3929448789181,0.557181695736463,2.2089266626846964,0.3173452814927391
11.0,C-FVD,62.45821202602231,7.164456128651027,-0.5254351939204664,-0.005564471397279297,62.457867338732925,2.277709731571442,24.131934270220498,86.5901462962428,6.44866304849175,0.794058876379698,2.1319342702204978,0.434628534884631
11.1,C-FVD,63.17226733635095,7.116650077921799,-0.4780605072922857,-0.005375279369771801,63.17193497086262,2.233617733736633,24.066715559122947,87.2389828954739,6.52806893612972,1.05337174961895,2.0667155591229474,0.545842739251346
11.2,C-FVD,63.881851010912776,7.07502341331478,-0.41626664607019725,-0.00519251987119956,63.88153088818779,2.189901471420295,24.015205636922225,87.897056647835,6.63340611109162,1.59654520084591,2.015205636922225,0.6937117174889201
11.3,C-FVD,64.5876567614253,7.0410915969353285,-0.3393181637945017,-0.005015974195578772,64.58734876990442,2.146565480666905,23.9807232235231,88.5683799849484,6.79306063117621,1.54065765214817,1.9807232235230998,0.9275679798244352
11.4,C-FVD,65.2906121558683,7.0180162919247975,-0.23075305010531022,-0.004845431072929095,65.29031615669571,2.1035981236846535,23.964777180458398,89.2553893363267,6.94712639639102,1.48043097052961,1.9647771804583982,1.0571029996051364
11.5,C-FVD,65.9917742972414,7.00522653553745,-0.1278975638734744,-0.004680686416449507,65.99149012910009,2.0609788493024825,23.9657298335771,89.9575041308185,7.09516949344398,1.41622265385794,1.9657298335771003,0.997780161473118
11.6,C-FVD,66.6921409657061,7.002106833756382,-0.031197017810686622,-0.004521543078290224,66.69186844873228,2.018690475175191,23.981961227726103,90.6741021934322,7.23679175882978,1.33985212052589,1.981961227726103,0.934349364850724
11.7,C-FVD,67.39264651062722,7.008004064666049,0.05897230909667041,-0.004367810613628357,67.39238544969277,1.9767199278526277,24.011834119290583,91.4044806299178,7.37077697088237,1.25904923283981,2.011834119290583,0.8649214162037899
11.8,C-FVD,68.09415585342097,7.022182791209056,0.14178726543007136,-0.004219305052764991,68.09390604085334,1.9350589999376455,24.053697719749223,92.1478535731702,7.49668189416635,1.16853091864808,2.0536977197492234,0.7898912667329266
11.9,C-FVD,68.79745888535409,7.043877847453382,0.21695056244325572,-0.004075848680970982,68.79722010316188,1.8937049823903842,24.10590553182601,92.9033644171801,7.61353498603116,1.07447916220415,2.1059055318260107,0.7105179771592892
12.0,C-FVD,69.50326612440374,7.072266933539575,0.2838908608619292,-0.003937269825817969,69.50303814607476,1.8526611204921843,24.166824187190457,93.6700903115942,7.72098290225157,0.97096177901251,2.166824187190457,0.6275546945272381
12.1,C-FVD,70.21220512526445,7.106513083674446,0.34246150134870335,-0.0038034026517401584,70.21198771719749,1.8119369251727793,24.234838285450053,94.4470434107145,7.81807908015282,0.856715918399671,2.234838285450053,0.5415325889782452
12.2,C-FVD,70.92481742052519,7.145732821540204,0.39219737865757826,-0.0036740869615809932,70.92461034315106,1.7715483533326195,24.308317477796507,95.2331348983217,7.90375067199279,0.730908428525646,2.308317477796507,0.4507198827711517
12.3,C-FVD,71.64155373006874,7.188993369330498,0.4326054779029337,-0.003549168004887238,71.64135673870203,1.731517983308907,24.385610777594863,96.0271645076636,7.97684151484535,0.6062612794316,2.385610777594863,0.35497622357326675
12.4,C-FVD,72.36276903011864,7.23531263166772,0.4631926233722316,-0.0034284962927210723,72.36258187558273,1.6918750847655706,24.465110935426665,96.8278799655453,8.03746764278851,0.457359001103831,2.465110935426665,0.2583933539676572
12.5,C-FVD,73.08872171402889,7.283741046537367,0.48428414869646513,-0.0033119274187685564,73.08854414311257,1.6526553501328818,24.5451918108008,97.6339135248297,8.0832035428989,0.31247097921438,2.5451918108008016,0.15753942041174418
12.6,C-FVD,73.8195693212199,7.333211097282825,0.49470050745458044,-0.0031993218865304257,73.81940107698803,1.6139007089263284,24.62422691279579,98.4437962340157,8.11445064082034,0.17670526841132,2.624226912795791,0.053772164492155716
12.7,C-FVD,74.55536562385616,7.382714955442315,0.4950385815948963,-0.0030905449423883915,74.5552064458538,1.5756589529028848,24.700759200583633,99.2561248244398,8.13212116766147,0.012448279337822,2.700759200583633,-0.042391948562541526
12.8,C-FVD,75.29606822998912,7.4313371672165225,0.48622211774207214,-0.0029854664143471846,75.29591785441887,1.53798271919141,24.773330952613875,100.069399182603,8.13336599559525,-0.136765303779885,2.7733309526138754,-0.14063124218660794
12.9,C-FVD,76.04153650837655,7.4780284005322795,0.4669123331575747,-0.0028839605562593807,76.04139466823216,1.500928914797361,24.840515447266455,100.882051955643,8.11968946521726,-0.291437724180247,2.840515447266455,-0.2387914294610466
13.0,C-FVD,76.79153166758903,7.521874783717266,0.4384638318498628,-0.002785905897346562,76.79139809277785,1.4645579444152492,24.901032045954977,101.692563713544,8.09054569279924,-0.450442588822736,2.9010320459549774,-0.32966228786452306
13.1,C-FVD,77.54572404533867,7.561972771275733,0.4009798755846701,-0.002691185096836779,77.54559846284658,1.4289325299631248,24.953642024541324,102.49936606988,8.04550143391696,-0.614997988513628,2.953642024541324,-0.41908484371075444
13.2,C-FVD,78.30369455678178,7.597437457586504,0.35464686310771193,-0.002599684803544329,78.30357669086865,1.3941167905491467,24.997146666547224,103.300841223329,7.9840016350656,-0.743400722489092,2.9971466665472235,-0.5069738718250629
13.3,C-FVD,79.06493622804653,7.627395967708471,0.2995851012196575,-0.0025112955202238204,79.06482580048493,1.3601752831758787,25.03058815517646,104.095524383223,7.90966156281669,-0.910179650047044,3.03058815517646,-0.5810896729809846
13.4,C-FVD,79.82886796945994,7.651238860559622,0.238428928511515,-0.002425911472536211,79.82876469988135,1.327171500207135,25.053071671795067,104.881939641255,7.81864359781199,-1.02812990585619,3.0530716717950668,-0.6517278121589176
13.5,C-FVD,80.59483805320984,7.66816281443841,0.16923953878787396,-0.00234343048246998,80.59474165951407,1.295166889087687,25.063825298296152,105.658663351506,7.71583060722637,-1.13896562898015,3.063825298296152,-0.7152314177241242
13.6,C-FVD,81.36213124787851,7.677701078935079,0.09538264496669016,-0.002263753846066001,81.36204144672317,1.2642197573582958,25.06242033620549,106.424551584084,7.60193404432835,-1.24037977443067,3.0624203362054914,-0.7582402082658046
13.7,C-FVD,82.1299893132577,7.6794602286485505,0.01759149713471303,-0.002186786215299757,82.12990582068156,1.2343837456677986,25.04855377638731,107.178543089645,7.47789606688528,-1.27119101674479,3.0485537763873083,-0.7934373319878185
13.8,C-FVD,82.89761881201541,7.673129746505463,-0.06330482143087353,-0.0021124354839795645,82.89754134412868,1.2057069822865816,25.022357929234587,107.91997674125,7.35077696521081,-1.35466433123766,3.0223579292345875,-0.8021674924369315
13.9,C-FVD,83.66421757665918,7.658845546370196,-0.14284200135267328,-0.0020406126775242596,83.66414585046623,1.1782307002563481,24.984063539455818,108.648281116115,7.21531053208704,-1.35252659591293,2.9840635394558177,-0.804191219360067
14.0,C-FVD,84.42898141596969,7.636431239839907,-0.2241430653028869,-0.001971231846488435,84.42891515022161,1.151988820284102,24.934068120374306,109.363049536344,7.08005787249575,-1.33382858446834,2.934068120374306,-0.7954270436588823
14.1,C-FVD,85.19111490290325,7.606238498831462,-0.30192741008444973,-0.0019042099637078282,85.19105381898186,1.127007530634555,24.873271277767742,110.064386180671,6.94667501404891,-1.22440023024704,2.873271277767742,-0.755567370075458
14.2,C-FVD,85.94986247008981,7.568712844899664,-0.37525653931797853,-0.0018394668249417621,85.94980629298169,1.103304413746102,24.80306921083519,110.752931680925,6.82423499102421,-1.17757261014761,2.80306921083519,-0.6842097609569159
14.3,C-FVD,86.7045399077684,7.52483590867208,-0.4387693622758329,-0.0017769249528937414,86.70448836709858,1.0808879139259242,24.724927409207595,111.429467316976,6.70647773000945,-1.03383138237048,2.724927409207595,-0.6063104567303501
14.4,C-FVD,87.45454090548229,7.475184045605675,-0.49651863066404855,-0.0017165095044953543,87.45449373648738,1.0597578384657043,24.640405027582716,112.094945933065,6.6030945917724,-0.880955421265638,2.640405027582716,-0.5203062084831691
14.5,C-FVD,88.19934515702299,7.420900985208429,-0.5428306039724667,-0.0016581481813425125,88.19930210145552,1.0399059214327944,24.551505458113013,112.750850615136,6.51499904964583,-0.719824698611768,2.551505458113013,-0.4048899258154043
14.6,C-FVD,88.93854777246469,7.363151323625717,-0.5774966158271294,-0.0016017711431768674,88.93850857948495,1.021315967744161,24.46020362414332,113.398751396608,6.44301657978466,-0.553037522134429,2.4602036241433183,-0.2877138037373511
14.7,C-FVD,89.67186103800366,7.303113987153723,-0.600373364719937,-0.0015473109243088542,89.671825464947,1.0039649071937085,24.368426828972346,114.040287866976,6.38771282757121,-0.25215973038925,2.3684268289723462,-0.16994413658466823
14.8,C-FVD,90.39911500950332,7.241965442839316,-0.6114854431440631,-0.0014947023528823523,90.3990828225165,0.9878238785858321,24.278683341577675,114.677798351081,6.36249685453229,-0.0505620401253926,2.2786833415776755,-0.013743465722143022
14.9,C-FVD,91.12029594349792,7.181653237052879,-0.6031220578643656,-0.0014438824728843526,91.12026691815338,0.972858532349585,24.193499282835077,115.313795226333,6.35744065051975,0.232199506688333,2.1934992828350772,0.14800607086395967
15.0,C-FVD,91.83555184605835,7.123464814155753,-0.5818842289712711,-0.0013947904688062847,91.8355257678313,0.9590302334701994,24.115148442860644,115.950700288919,6.38066060118858,0.454406797450093,2.1151484428606437,0.29898504484159816
15.1,C-FVD,92.54518170222946,7.069132309266148,-0.5433250488960459,-0.0013473675928668712,92.54515836679738,0.9462975274571044,24.045856680795538,116.591038383025,6.42610128093359,0.69384565556438,2.045856680795538,0.4509408966551637
15.2,C-FVD,93.24963645290786,7.019962704302125,-0.4916960496402384,-0.0013015570947093977,93.2496156663181,0.934617253678303,23.987481286488133,117.237117739396,6.49548584649003,0.95469239125958,1.9874812864881335,0.5843037934237651
15.3,C-FVD,93.94950040188704,6.9773162752809945,-0.4264642902112929,-0.0012573041534892776,93.94948198055545,0.9239458732176645,23.941939384113965,117.891439786001,6.59095508561599,1.60993091167959,1.9419393841139652,0.7240586423517875
